Unit,Unit Name,ID,Text,Comment
ClientCore/frmMainTemplate,Main Template Form,lblConnected.Text,Conectado a:,
ClientCore/frmMainTemplate,Main Template Form,lblFileSystemMonServices.Text,Servicios archivo y sistema,
ClientCore/frmMainTemplate,Main Template Form,lblLicenseStatus.Text,30 days trial,
ClientCore/frmMainTemplate,Main Template Form,lblNetworkRelatedServices.Text,Servicios relacionados con la red,
ClientCore/frmMainTemplate,Main Template Form,lblProbeServices.Text,Servicios de sonda,
ClientCore/frmMainTemplate,Main Template Form,lblRemoteName.Text,localhost,
ClientCore/frmMainTemplate,Main Template Form,lblStatus.Text,Status,
ClientCore/frmMainTemplate,Main Template Form,lblStatusEnabled.ToolTipText,Estado:,
ClientCore/frmMainTemplate,Main Template Form,lineFeedLFToolStripMenuItem.Text,Salto de línea (LF),
ClientCore/frmMainTemplate,Main Template Form,maxAvailableDiskspaceMBToolStripMenuItem.Text,Espacio en disco máximo disponible (MB),
ClientCore/frmMainTemplate,Main Template Form,mnuCommunity.Text,Comunidad,
ClientCore/frmMainTemplate,Main Template Form,mnuCustomerID.Text,ID de cliente,
ClientCore/frmMainTemplate,Main Template Form,mnuDebugLog.Text,Registro de depuración,
ClientCore/frmMainTemplate,Main Template Form,mnuDiskSpaceMonitor.Text,Monitor de espacio en disco,
ClientCore/frmMainTemplate,Main Template Form,mnuEnterprise.Text,Empresa,
ClientCore/frmMainTemplate,Main Template Form,mnuEventCategory.Text,Categoría de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventCategoryV2.Text,Categoría de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventCategoryname.Text,Nombre de categoría de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventCategorynameV2.Text,Nombre de categoría de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventChannel.Text,Canal de eventos,
ClientCore/frmMainTemplate,Main Template Form,mnuEventID.Text,ID de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventIDv2.Text,ID de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventKeyword.Text,Palabra clave de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventKeywordID.Text,ID de palabra clave del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventLevel.Text,Nivel de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventLogMonitor.Text,Monitor de registro de eventos,
ClientCore/frmMainTemplate,Main Template Form,mnuEventLogMonitorV2.Text,Eventlog Monitor V2,
ClientCore/frmMainTemplate,Main Template Form,mnuEventRawSource.Text,Fuente sin procesar del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventRecordnumber.Text,Número de registro del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventSeverity.Text,Gravedad del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventSeverityIDV2.Text,ID de gravedad del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventSeverityV2.Text,Gravedad del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventSource.Text,Fuente del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventSourceV2.Text,Fuente del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventType.Text,Tipo de evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventUser.Text,Usuario del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuEventUserV2.Text,Usuario del evento,
ClientCore/frmMainTemplate,Main Template Form,mnuFTPProbe.Text,Sonda FTP,
ClientCore/frmMainTemplate,Main Template Form,mnuFTPResponse.Text,Respuesta FTP,
ClientCore/frmMainTemplate,Main Template Form,mnuFTPStatuscode.Text,Código de estado FTP,
ClientCore/frmMainTemplate,Main Template Form,mnuFacility.Text,Instalación,
ClientCore/frmMainTemplate,Main Template Form,mnuFacilityText.Text,Texto de instalación,
ClientCore/frmMainTemplate,Main Template Form,mnuFile.Text,&Archivo,
ClientCore/frmMainTemplate,Main Template Form,mnuFileMonitor.Text,Monitor de archivos,
ClientCore/frmMainTemplate,Main Template Form,mnuGeneral.Text,General,
ClientCore/frmMainTemplate,Main Template Form,mnuGeneratedFilename.Text,Nombre de archivo generado,
ClientCore/frmMainTemplate,Main Template Form,mnuGeneratedFilenamewithoutPath.Text,Nombre de archivo generado (sin ruta),
ClientCore/frmMainTemplate,Main Template Form,mnuGenericName.Text,Nombre genérico,
ClientCore/frmMainTemplate,Main Template Form,mnuHELOResponse.Text,Respuesta HELO,
ClientCore/frmMainTemplate,Main Template Form,mnuHTTPProbe.Text,Sonda HTTP,
ClientCore/frmMainTemplate,Main Template Form,mnuHTTPResponse.Text,Respuesta HTTP,
ClientCore/frmMainTemplate,Main Template Form,mnuHTTPStatuscode.Text,Código de estado HTTP,
ClientCore/frmMainTemplate,Main Template Form,mnuHelp.Text,Ayuda,
ClientCore/frmMainTemplate,Main Template Form,mnuHelpAbout.Text,Acerca del cliente Adiscon,
ClientCore/frmMainTemplate,Main Template Form,mnuHelpContent.Text,Contenido,
ClientCore/frmMainTemplate,Main Template Form,mnuHelpIndex.Text,Índice,
ClientCore/frmMainTemplate,Main Template Form,mnuHelpOnlineSupport.Text,Soporte en línea,
ClientCore/frmMainTemplate,Main Template Form,mnuHelpRequestSupport.Text,Solicitar soporte,
ClientCore/frmMainTemplate,Main Template Form,mnuHelpSearch.Text,Buscar,
ClientCore/frmMainTemplate,Main Template Form,mnuIMAPProbe.Text,Sonda IMAP,
ClientCore/frmMainTemplate,Main Template Form,mnuIMAPResponse.Text,Respuesta IMAP,
ClientCore/frmMainTemplate,Main Template Form,mnuIMAPStatuscode.Text,Código de estado IMAP,
ClientCore/frmMainTemplate,Main Template Form,mnuInformationUnitType.Text,Tipo de información,
ClientCore/frmMainTemplate,Main Template Form,mnuKillService.Text,Finalizar servicio,
ClientCore/frmMainTemplate,Main Template Form,mnuLocalHostname.Text,Nombre de host local,
ClientCore/frmMainTemplate,Main Template Form,mnuMain.Text,Main Menu,
ClientCore/frmMainTemplate,Main Template Form,mnuMessage.Text,Mensaje,
ClientCore/frmMainTemplate,Main Template Form,mnuMessageCompressed.Text,Mensaje (comprimido),
ClientCore/frmMainTemplate,Main Template Form,mnuNNTPProbe.Text,Sonda NNTP,
ClientCore/frmMainTemplate,Main Template Form,mnuNNTPResponse.Text,Respuesta NNTP,
ClientCore/frmMainTemplate,Main Template Form,mnuNNTPStatuscode.Text,Código de estado NNTP,
ClientCore/frmMainTemplate,Main Template Form,mnuNTServiceDisplayName.Text,NT Service Nombre para mostrar,
ClientCore/frmMainTemplate,Main Template Form,mnuNTServiceMonitor.Text,Monitor de servicio NT,
ClientCore/frmMainTemplate,Main Template Form,mnuNTServiceName.Text,NT Service Nombre,
ClientCore/frmMainTemplate,Main Template Form,mnuNetworkDiscovery.Text,Detección de red,
ClientCore/frmMainTemplate,Main Template Form,mnuOptions.Text,Opciones,
ClientCore/frmMainTemplate,Main Template Form,mnuOtherServices.Text,Otros servicios,
ClientCore/frmMainTemplate,Main Template Form,mnuPOP3Probe.Text,Sonda POP3,
ClientCore/frmMainTemplate,Main Template Form,mnuPOP3Response.Text,Respuesta POP3,
ClientCore/frmMainTemplate,Main Template Form,mnuPOP3Statuscode.Text,Código de estado POP3,
ClientCore/frmMainTemplate,Main Template Form,mnuPortname.Text,Nombre de puerto,
ClientCore/frmMainTemplate,Main Template Form,mnuPriority.Text,Prioridad,
ClientCore/frmMainTemplate,Main Template Form,mnuPriorityText.Text,Texto prioritario,
ClientCore/frmMainTemplate,Main Template Form,mnuQuit.Text,&Abandonar,
ClientCore/frmMainTemplate,Main Template Form,mnuSMTPProbe.Text,SMTP Sonda,
ClientCore/frmMainTemplate,Main Template Form,mnuSMTPStatuscode.Text,SMTP Código de estado,
ClientCore/frmMainTemplate,Main Template Form,mnuSNMPTraps.Text,SNMP Trampas,
ClientCore/frmMainTemplate,Main Template Form,mnuSendSyslogTestMsg.Text,Mensaje de prueba Syslog,
ClientCore/frmMainTemplate,Main Template Form,mnuSerialPortMonitor.Text,Monitor de puerto serie,
ClientCore/frmMainTemplate,Main Template Form,mnuSource.Text,Origen,
ClientCore/frmMainTemplate,Main Template Form,mnuSourceIPv4.Text,Source IPv4,
ClientCore/frmMainTemplate,Main Template Form,mnuSourceIPv6.Text,Source IPv6,
ClientCore/frmMainTemplate,Main Template Form,mnuSourceIPv6Dots.Text,Source IPv6 (Dots),
ClientCore/frmMainTemplate,Main Template Form,mnuSyslog.Text,Syslog,
ClientCore/frmMainTemplate,Main Template Form,mnuSyslogAppname.Text,Syslog Nombre de la aplicación,
ClientCore/frmMainTemplate,Main Template Form,mnuSyslogMSGID.Text,SyslogMSGID,
ClientCore/frmMainTemplate,Main Template Form,mnuSyslogProcID.Text,Syslog ID de proceso,
ClientCore/frmMainTemplate,Main Template Form,mnuSyslogStructdata.Text,Syslog Datos estructurales,
ClientCore/frmMainTemplate,Main Template Form,mnuSyslogTag.Text,Syslog Etiqueta,
ClientCore/frmMainTemplate,Main Template Form,mnuSyslogVersion.Text,Syslog Versión,
ClientCore/frmMainTemplate,Main Template Form,mnuSystemID.Text,SystemID,
ClientCore/frmMainTemplate,Main Template Form,mnuTimeGenerated.Text,Tiempo generado,
ClientCore/frmMainTemplate,Main Template Form,mnuTimeGeneratedLocaltime.Text,Hora generada (hora local),
ClientCore/frmMainTemplate,Main Template Form,mnuTimeReported.Text,Tiempo reportado,
ClientCore/frmMainTemplate,Main Template Form,mnuTimeReportedLocaltime.Text,Hora reportada (hora local),
ClientCore/frmMainTemplate,Main Template Form,mnuTools.Text,Herramientas,
ClientCore/frmMainTemplate,Main Template Form,mnuUptime.Text,tiempo de actividad,
ClientCore/frmMainTemplate,Main Template Form,mnuVersion.Text,Versión,
ClientCore/frmMainTemplate,Main Template Form,monilogFormatToolStripMenuItem.Text,Monilog Format,
ClientCore/frmMainTemplate,Main Template Form,newUUIDToolStripMenuItem,Nuevo UUID (Universally Unique Identifiers),
ClientCore/frmMainTemplate,Main Template Form,newUUIDToolStripMenuItem.Text,Nuevo UUID (Universally Unique Identifiers),
ClientCore/frmMainTemplate,Main Template Form,passiveSyslogReceiverToolStripMenuItem.Text,Passive Syslog Receiver,
ClientCore/frmMainTemplate,Main Template Form,pasteActionToolStripMenuItem.Text,Pegar acción,
ClientCore/frmMainTemplate,Main Template Form,pasteRuleSetToolStripMenuItem.Text,Pegar conjunto de reglas,
ClientCore/frmMainTemplate,Main Template Form,pasteRuleToolStripMenuItem.Text,Pegar regla,
ClientCore/frmMainTemplate,Main Template Form,previousSeparatorMatchToolStripMenuItem.Text,Coincidencia de separador anterior,
ClientCore/frmMainTemplate,Main Template Form,rAWSyslogMessageToolStripMenuItem.Text,RAW Syslog Message,
ClientCore/frmMainTemplate,Main Template Form,registryBinaryfileToolStripMenuItem.Text,Archivo binario del registro,
ClientCore/frmMainTemplate,Main Template Form,registryTextfile64BitWindowsToolStripMenuItem.Text,Archivo de texto del registro (Windows 64 bits),
ClientCore/frmMainTemplate,Main Template Form,registryfile32BitWindowsToolStripMenuItem.Text,Archivo de texto del registro (Windows 32 bits),
ClientCore/frmMainTemplate,Main Template Form,reloadConfigurationToolStripMenuItem.Text,Recargar configuración,
ClientCore/frmMainTemplate,Main Template Form,replaceWithToolStripMenuItem.Text,Reemplazar con,
ClientCore/frmMainTemplate,Main Template Form,resetToDefaultToolStripMenuItem.Text,Restablecer configuración a predeterminada,
ClientCore/frmMainTemplate,Main Template Form,saveToolStripMenuItem.Text,Save,
ClientCore/frmMainTemplate,Main Template Form,snmpAgentIP.Text,Agent IP,
ClientCore/frmMainTemplate,Main Template Form,snmpSpecificType.Text,Specific Type,
ClientCore/frmMainTemplate,Main Template Form,snmpVariable1ToolStripMenuItem.Text,Snmp variable 1,
ClientCore/frmMainTemplate,Main Template Form,snmpVariable2ToolStripMenuItem.Text,Snmp variable 2,
ClientCore/frmMainTemplate,Main Template Form,snmpVariable3ToolStripMenuItem.Text,Snmp variable 3,
ClientCore/frmMainTemplate,Main Template Form,specialVariablesToolStripMenuItem.Text,Variables especiales,
ClientCore/frmMainTemplate,Main Template Form,stbMain.Text,stbMain,
ClientCore/frmMainTemplate,Main Template Form,szActions,Acciones,
ClientCore/frmMainTemplate,Main Template Form,szConfigChanged,La configuración principal ha cambiado,
ClientCore/frmMainTemplate,Main Template Form,szConfigChangedFull,¿Desea guardar los cambios de configuración antes de cerrar el cliente? ,
ClientCore/frmMainTemplate,Main Template Form,szConfigComments,Comentarios sobre este objeto de configuración,
ClientCore/frmMainTemplate,Main Template Form,szDeletingAction,Eliminar acción,
ClientCore/frmMainTemplate,Main Template Form,szDeletingActionText,¿Está seguro de que desea eliminar la acción,
ClientCore/frmMainTemplate,Main Template Form,szDeletingRule,Eliminar regla,
ClientCore/frmMainTemplate,Main Template Form,szDeletingRuleSet,Eliminar conjunto de reglas,
ClientCore/frmMainTemplate,Main Template Form,szDeletingRuleSetText,¿Está seguro de que desea eliminar el conjunto de reglas,
ClientCore/frmMainTemplate,Main Template Form,szDeletingRuleText,¿Está seguro de que desea eliminar la regla,
ClientCore/frmMainTemplate,Main Template Form,szDeletingService,Eliminar servicio,
ClientCore/frmMainTemplate,Main Template Form,szDeletingServiceText,¿Está seguro de que desea eliminar el servicio,
ClientCore/frmMainTemplate,Main Template Form,szDisabled,Deshabilitado,
ClientCore/frmMainTemplate,Main Template Form,szDoYouWantToImport,¿Desea importar la configuración?,
ClientCore/frmMainTemplate,Main Template Form,szDoYouWantToImportFromFile,Se importará el siguiente archivo y cualquier configuración anterior se sobrescribirá: ,
ClientCore/frmMainTemplate,Main Template Form,szDoYouWantToSave,¿Desea guardar?,
ClientCore/frmMainTemplate,Main Template Form,szDoYouWantToSaveFirst,Se han realizado cambios en la ventana de configuración abierta. ¿Desea guardarlos?,
ClientCore/frmMainTemplate,Main Template Form,szEnabled,Habilitado,
ClientCore/frmMainTemplate,Main Template Form,szErrorActionFileDuplNames,Se detectaron configuraciones de nombre de archivo duplicadas entre Action '%1' y '%2'. Esto puede causar problemas inesperados; dos File Actions no pueden registrar en el mismo archivo al mismo tiempo.,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmMainTemplate,Main Template Form,szErrorActionNotLicensed,La siguiente acción no funcionará con su licencia actual: ,
ClientCore/frmMainTemplate,Main Template Form,szErrorDropItem,Error al eliminar elemento,
ClientCore/frmMainTemplate,Main Template Form,szErrorDropItemText,No se pudo realizar la acción de arrastrar y soltar: ,
ClientCore/frmMainTemplate,Main Template Form,szErrorLoadingConfiguration,Error al cargar la configuración,
ClientCore/frmMainTemplate,Main Template Form,szErrorLoadingConfigurationText,No se pudo cargar la configuración:,
ClientCore/frmMainTemplate,Main Template Form,szErrorNoServices,No hay servicios configurados.,
ClientCore/frmMainTemplate,Main Template Form,szErrorNorulesets,No hay conjuntos de reglas configurados. ,
ClientCore/frmMainTemplate,Main Template Form,szErrorPermittedSendersNotEnabled,"¡No se pudo guardar su configuración!

Su licencia actual requiere que la lista de remitentes permitidos esté activada y configurada. 
Vaya a *General->Remitentes permitidos* y habilite y configure la lista de remitentes permitidos.",
ClientCore/frmMainTemplate,Main Template Form,szErrorRegistryAccessFailed,Error al acceder al registro de configuración local con el siguiente error: ,
ClientCore/frmMainTemplate,Main Template Form,szErrorRemoteRegistryFailed,Error al acceder al registro de configuración remoto con el siguiente error:,
ClientCore/frmMainTemplate,Main Template Form,szErrorRemoteRegistryFailed2,El cliente recargará la configuración local ahora.,
ClientCore/frmMainTemplate,Main Template Form,szErrorSavingConfiguration,Error al guardar la configuración,
ClientCore/frmMainTemplate,Main Template Form,szErrorSavingConfigurationText,No se pudo guardar la configuración: ,
ClientCore/frmMainTemplate,Main Template Form,szErrorSavingData,Error al guardar las variables de datos,
ClientCore/frmMainTemplate,Main Template Form,szErrorSavingDataText,Error al guardar las variables de datos para el siguiente directorio: ,
ClientCore/frmMainTemplate,Main Template Form,szErrorServiceNoRuleSet,El siguiente servicio no tiene ningún conjunto de reglas asignado: ,
ClientCore/frmMainTemplate,Main Template Form,szErrorServiceNotLicensed,El siguiente servicio no funcionará con su licencia actual: ,
ClientCore/frmMainTemplate,Main Template Form,szErrorStartingService,Error al iniciar el servicio,
ClientCore/frmMainTemplate,Main Template Form,szErrorStartingServiceMsg,El servicio no pudo iniciarse en 20 segundos.,
ClientCore/frmMainTemplate,Main Template Form,szErrorStoppingService,Error al detener el servicio,
ClientCore/frmMainTemplate,Main Template Form,szErrorStoppingServiceMsg,El servicio no pudo detenerse en 20 segundos.,
ClientCore/frmMainTemplate,Main Template Form,szExportConfigFailed,Error al exportar la configuración al archivo ,
ClientCore/frmMainTemplate,Main Template Form,szExportConfigSuccess,Configuración exportada correctamente al archivo ,
ClientCore/frmMainTemplate,Main Template Form,szExportConfigTitle,Exportar configuración,
ClientCore/frmMainTemplate,Main Template Form,szFilters,Filtros,
ClientCore/frmMainTemplate,Main Template Form,szGeneral,General,
ClientCore/frmMainTemplate,Main Template Form,szImportCfgfailed,Error al importar desde Adisconconfig.,
ClientCore/frmMainTemplate,Main Template Form,szImportConfigFailed,Error al importar la configuración desde el archivo ,
ClientCore/frmMainTemplate,Main Template Form,szImportConfigSuccess,Configuración importada correctamente desde el archivo ,
ClientCore/frmMainTemplate,Main Template Form,szImportConfigTitle,Importar configuración,
ClientCore/frmMainTemplate,Main Template Form,szImportXMLfailed,Error al importar desde la configuración XML heredada.,
ClientCore/frmMainTemplate,Main Template Form,szImportingConfiguration,Importando configuración...,
ClientCore/frmMainTemplate,Main Template Form,szInitClient,Iniciando cliente,
ClientCore/frmMainTemplate,Main Template Form,szInitConfigDef,Inicializando definiciones de configuración,
ClientCore/frmMainTemplate,Main Template Form,szInitConfigDisplay,Inicializando visualización de configuración,
ClientCore/frmMainTemplate,Main Template Form,szLanguageChanged,Configuración de idioma cambiada,
ClientCore/frmMainTemplate,Main Template Form,szLanguageChangedFull1,Ha cambiado la configuración de idioma.,
ClientCore/frmMainTemplate,Main Template Form,szLanguageChangedFull2,Es necesario reiniciar la aplicación cliente para completar los cambios.,
ClientCore/frmMainTemplate,Main Template Form,szLanguageChangedFull3,¿Desea reiniciar ahora?,
ClientCore/frmMainTemplate,Main Template Form,szLicenseBannerKeyInvalid,"La clave de licencia no es válida para este producto. Puede estar mal escrita, no coincidir con el nombre de licencia o estar corrupta. Revise la configuración general.",
ClientCore/frmMainTemplate,Main Template Form,szLicenseBannerKeyWrongVersion,Esta clave de licencia no es válida para esta versión del producto (versión o release incorrecta). Necesita una clave que corresponda a esta compilación. Actualice la licencia en la configuración general.,
ClientCore/frmMainTemplate,Main Template Form,szLicenseBannerNoLicenseData,No hay clave de licencia configurada (falta el nombre de licencia o la clave principal). Introduzca o actualice su licencia en la configuración general.,
ClientCore/frmMainTemplate,Main Template Form,szLicenseEditionVersionSuffix, Edition (Version ,
ClientCore/frmMainTemplate,Main Template Form,szLicenseFileStatusMissing,No hay un archivo de licencia válido configurado,
ClientCore/frmMainTemplate,Main Template Form,szLicenseFileStatusValid,Archivo de licencia válido,
ClientCore/frmMainTemplate,Main Template Form,szLicenseFreeEdition,Edición gratuita (máx. %1 remitentes),PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmMainTemplate,Main Template Form,szLicenseTrialExpired,¡Período de prueba expirado o licencia no válida (¿versión incorrecta?)!,
ClientCore/frmMainTemplate,Main Template Form,szLicenseTrialPeriod,"Período de prueba, días restantes ",
ClientCore/frmMainTemplate,Main Template Form,szLicenseValidFor,Licencia para ,
ClientCore/frmMainTemplate,Main Template Form,szLoadConfigData,Cargando datos de configuración,
ClientCore/frmMainTemplate,Main Template Form,szLoadedRuleSet,Conjunto de reglas cargado: ,
ClientCore/frmMainTemplate,Main Template Form,szLoadedService,Servicio cargado: ,
ClientCore/frmMainTemplate,Main Template Form,szLoadingConfiguration,Cargando configuración...,
ClientCore/frmMainTemplate,Main Template Form,szLoadingSettings,Cargando configuración,
ClientCore/frmMainTemplate,Main Template Form,szPerformingDragDrop,Realizando arrastrar y soltar...,
ClientCore/frmMainTemplate,Main Template Form,szProcessKilledText,El proceso del servicio se ha finalizado correctamente.,
ClientCore/frmMainTemplate,Main Template Form,szRegistryError,Error al acceder al registro de configuración,
ClientCore/frmMainTemplate,Main Template Form,szResetDefaultText,¿Desea restablecer realmente su configuración?,
ClientCore/frmMainTemplate,Main Template Form,szResetDefaultTitle,Restablecer a predeterminado,
ClientCore/frmMainTemplate,Main Template Form,szRuleSets,Conjuntos de reglas,
ClientCore/frmMainTemplate,Main Template Form,szRuleSetsAdded,Se importó %1 RuleSets del archivo de configuración '%2'.,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmMainTemplate,Main Template Form,szSavingConfiguration,Guardando configuración...,
ClientCore/frmMainTemplate,Main Template Form,szServiceButtonHintRestart,Reinicia el servicio en segundo plano,
ClientCore/frmMainTemplate,Main Template Form,szServiceButtonHintStart,Inicia el servicio en segundo plano,
ClientCore/frmMainTemplate,Main Template Form,szServiceButtonHintStop,Detiene el servicio en segundo plano,
ClientCore/frmMainTemplate,Main Template Form,szServiceEvents,Administración de servicios,
ClientCore/frmMainTemplate,Main Template Form,szServiceStatusRunning,Servicio: En ejecución,
ClientCore/frmMainTemplate,Main Template Form,szServiceStatusStopped,Servicio: Detenido,
ClientCore/frmMainTemplate,Main Template Form,szServiceStatusUnknown,Servicio: Desconocido,
ClientCore/frmMainTemplate,Main Template Form,szServices,Servicios,
ClientCore/frmMainTemplate,Main Template Form,szServicesAdded,Se importó %1 Services del archivo de configuración '%2'.,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmMainTemplate,Main Template Form,szStartupConfigurationAccessDeniedText,No se pudo acceder al registro de configuración. Es posible que el servicio no esté instalado en este equipo o que se haya denegado el acceso. El cliente se abrirá con la configuración predeterminada.,
ClientCore/frmMainTemplate,Main Template Form,szStartupConfigurationMissingText,No se encontró el servicio ni el registro de configuración en este equipo. El cliente se abrirá con la configuración predeterminada.,
ClientCore/frmMainTemplate,Main Template Form,szStartupConfigurationUnavailable,Configuración no disponible,
ClientCore/frmMainTemplate,Main Template Form,szTestmodeDisabled,Deshabilitado (modo prueba),
ClientCore/frmMainTemplate,Main Template Form,szTestmodeEnabled,Habilitado (modo prueba),
ClientCore/frmMainTemplate,Main Template Form,szVerifyConfigFailure,La verificación de la configuración falló con error: ,
ClientCore/frmMainTemplate,Main Template Form,szVerifyConfigSuccess,La verificación de la configuración fue exitosa. No se encontraron problemas. ,
ClientCore/frmMainTemplate,Main Template Form,szVerifyConfigTitle,Verificar configuración,
ClientCore/frmMainTemplate,Main Template Form,szWarnPermittedSendersNotConfigured,"Ha habilitado la lista de remitentes permitidos y ha configurado de ninguno a muchos entradas. Su licencia actual permite recibir de %1 remitentes pero ha configurado %2. 

Revise y corrija la configuración de la lista de remitentes permitidos. De lo contrario, el servicio probablemente no funcionará como se espera.",PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmMainTemplate,Main Template Form,szWarnRuleSetEmpty,El siguiente conjunto de reglas no contiene ninguna regla: ,
ClientCore/frmMainTemplate,Main Template Form,szWarnRuleSetUnused,El siguiente conjunto de reglas no se utiliza: ,
ClientCore/frmMainTemplate,Main Template Form,szWarnTrialExpired,"¡Su versión de prueba ha expirado!

La configuración se guardará pero la aplicación debe estar licenciada para seguir funcionando.",
ClientCore/frmMainTemplate,Main Template Form,szWarningSavingConfiguration,Advertencia al guardar la configuración,
ClientCore/frmMainTemplate,Main Template Form,szWarningSavingConfigurationBackup,Error al crear copia de seguridad del archivo de configuración anterior. Guardar la configuración en el siguiente archivo puede fallar: ,
ClientCore/frmMainTemplate,Main Template Form,szWarningSavingConfigurationOldFile,Error al eliminar un archivo de configuración anterior. El archivo puede estar bloqueado por otro proceso. Deberá eliminar manualmente el siguiente archivo: ,
ClientCore/frmMainTemplate,Main Template Form,tABToolStripMenuItem.Text,TAB,
ClientCore/frmMainTemplate,Main Template Form,tbCbEnabled.Items,Enabled,
ClientCore/frmMainTemplate,Main Template Form,tbCbEnabled.Items1,Disabled,
ClientCore/frmMainTemplate,Main Template Form,tbCbTestMode.Items,Testmode Enabled,
ClientCore/frmMainTemplate,Main Template Form,tbCbTestMode.Items1,Testmode Disabled,
ClientCore/frmMainTemplate,Main Template Form,tbComments.Text,Comentarios,
ClientCore/frmMainTemplate,Main Template Form,tbConfigReset.Text,Restablecer,
ClientCore/frmMainTemplate,Main Template Form,tbConfigSave.Text,Confirmar,
ClientCore/frmMainTemplate,Main Template Form,tbDebug.Text,Registro de depuración,
ClientCore/frmMainTemplate,Main Template Form,tbDebug.ToolTipText,Cargar y analizar información del archivo de registro de depuración,
ClientCore/frmMainTemplate,Main Template Form,tbHelp.Text,Help,
ClientCore/frmMainTemplate,Main Template Form,tbHelp.ToolTiptext,Ayuda,
ClientCore/frmMainTemplate,Main Template Form,tbMain.Text,TTMain,
ClientCore/frmMainTemplate,Main Template Form,tbSettings.Text,Configuración,
ClientCore/frmMainTemplate,Main Template Form,toolStripMenuItem19.Text,Version 1 parameters,
ClientCore/frmMainTemplate,Main Template Form,toolStripMenuItem20.Text,Version 2 parameters,
ClientCore/frmMainTemplate,Main Template Form,tsmActionMoveDown.Text,Bajar,
ClientCore/frmMainTemplate,Main Template Form,tsmActionMoveUp.Text,Subir,
ClientCore/frmMainTemplate,Main Template Form,tsmAddAction.Text,Añadir acción,
ClientCore/frmMainTemplate,Main Template Form,tsmAddRule.Text,Añadir regla,
ClientCore/frmMainTemplate,Main Template Form,tsmAddRuleSet.Text,Añadir conjunto de reglas,
ClientCore/frmMainTemplate,Main Template Form,tsmAddService.Text,Añadir servicio,
ClientCore/frmMainTemplate,Main Template Form,tsmDeleteAction.Text,Eliminar acción,
ClientCore/frmMainTemplate,Main Template Form,tsmDeleteRule.Text,Eliminar regla,
ClientCore/frmMainTemplate,Main Template Form,tsmDeleteRuleSet.Text,Eliminar conjunto de reglas,
ClientCore/frmMainTemplate,Main Template Form,tsmDeleteService.Text,Eliminar servicio,
ClientCore/frmMainTemplate,Main Template Form,tsmImportRuleSet.Text,Importar RuleSet(s),
ClientCore/frmMainTemplate,Main Template Form,tsmImportService.Text,Importar Service(s),
ClientCore/frmMainTemplate,Main Template Form,tsmRenameAction.Text,Renombrar acción,
ClientCore/frmMainTemplate,Main Template Form,tsmRenameRule.Text,Renombrar regla,
ClientCore/frmMainTemplate,Main Template Form,tsmRenameRuleSet.Text,Renombrar conjunto de reglas,
ClientCore/frmMainTemplate,Main Template Form,tsmRenameService.Text,Renombrar servicio,
ClientCore/frmMainTemplate,Main Template Form,tsmRuleMoveDown.Text,Bajar,
ClientCore/frmMainTemplate,Main Template Form,tsmRuleMoveUp.Text,Subir,
ClientCore/frmMainTemplate,Main Template Form,tsmServiceMoveDown.Text,Bajar,
ClientCore/frmMainTemplate,Main Template Form,tsmServiceMoveUp.Text,Subir,
ClientCore/frmMainTemplate,Main Template Form,ttConfigureFor.Text,Configurar para...,
ClientCore/frmMainTemplate,Main Template Form,ttCopyFrom.Text,Copiar desde...,
ClientCore/frmMainTemplate,Main Template Form,ttmClearFilters.Text,Borrar filtros,
ClientCore/frmMessageBox,Message Box Form,$this.Text,Adiscon Client,
ClientCore/frmMessageBox,Message Box Form,chkAskAgain.Text,No preguntar de nuevo,
ClientCore/frmMessageBox,Message Box Form,cmdCancel.Text,Cancelar,
ClientCore/frmMessageBox,Message Box Form,cmdMore.Text,Clic aquí,
ClientCore/frmMessageBox,Message Box Form,cmdOK.Text,Aceptar,
ClientCore/frmMessageBox,Message Box Form,frmMessageBox.Text,Adiscon Cliente,
